respondent_id,xyz_vaccine,seasonal_vaccine
26763,0.3794942702956109,0.5083312009086036
26764,0.35364513305567075,0.472329019596891
26765,0.34686948025508996,0.4726174931682797
26766,0.32391592925259605,0.3940520950389403
26767,0.42091358777899535,0.4982937946812979
26768,0.34213226146627207,0.4114954934323762
26769,0.32838745225245514,0.35582229780058494
26770,0.3414286018306104,0.3880232773407056
26771,0.36388908800500686,0.578150113209853
26772,0.3144804928363863,0.4374928343447124
26773,0.3628050083466269,0.46444964682368994
26774,0.4491801217419026,0.6031002514237463
26775,0.3223323276033335,0.4592011905777594
26776,0.33474428666205014,0.38636093773703273
26777,0.32861216929749865,0.5486153558930258
26778,0.3355265623979385,0.3156770165877638
26779,0.33611588145554755,0.41701786770443416
26780,0.31670273733611276,0.5914214455404311
26781,0.3473884231491429,0.60185063169173
26782,0.33938402825071334,0.496029761432807
26783,0.3454903805707982,0.4536281277532829
26784,0.5479143625923901,0.6766206447969666
26785,0.33495549881862324,0.4128661824156752
26786,0.3399009418479949,0.503117367183604
26787,0.3511789773694735,0.5819417552316243
26788,0.3693416077004845,0.5818416516122866
26789,0.34059381984582837,0.4323459489994537
26790,0.36410581656449614,0.5110108509910596
26791,0.37188040913710624,0.4258100545798994
26792,0.3463114882354242,0.4513455046988929
26793,0.3629272667681816,0.5883114607928042
26794,0.35922243868082954,0.42970413308658484
26795,0.4899013137627142,0.6134965738535901
26796,0.31324994392136735,0.3809111907188604
26797,0.47083766244314634,0.5074093326552434
26798,0.3601841402036659,0.45471041147040187
26799,0.324957941269465,0.3661603167416321
26800,0.3658007468651055,0.5744727567014659
26801,0.33391849505996607,0.3996206405640601
26802,0.361212700078562,0.48148913924984155
26803,0.35172892306550785,0.4296696188641178
26804,0.3608663125299334,0.4399249460767128
26805,0.34400431103520895,0.37832060448137417
26806,0.4163286438289984,0.6537518169591106
26807,0.3687384654079285,0.5972234458847282
26808,0.3652137229141151,0.4740849385997039
26809,0.35137337115317036,0.38992179743523747
26810,0.35904196869004557,0.3834964669825087
26811,0.34299773374332276,0.4670671967998573
26812,0.36951476373685105,0.46541664140748773
26813,0.3951428582941985,0.5926185443927355
26814,0.3473884231491429,0.60185063169173
26815,0.2998279459679846,0.34233893987703595
26816,0.3615554865348629,0.4101597423571832
26817,0.3930779710006344,0.631067207942451
26818,0.31694747389375455,0.3885735626411056
26819,0.357436586718424,0.39584130841532383
26820,0.33715322289046534,0.4685290686973833
26821,0.342727929504158,0.49026606630348135
26822,0.4024001302541982,0.5213195738671785
26823,0.4346729021016149,0.6762955057467495
26824,0.3487151409702953,0.5684168068166734
26825,0.37051112407342784,0.5795547924358575
26826,0.3661242975149352,0.5887556889507994
26827,0.30646776430631095,0.33418628834677744
26828,0.35309979213243275,0.5819900278896096
26829,0.3960409944209963,0.6287769056322546
26830,0.3819850715698105,0.6452180028152051
26831,0.504277307493221,0.7079029378515285
26832,0.37085717081608804,0.4598643342271099
26833,0.29676999668993226,0.47566216060780836
26834,0.29452989562982596,0.3429747403788086
26835,0.39753823483543294,0.5465799706753827
26836,0.423481315987718,0.6620232558108456
26837,0.3014853578515049,0.3715789457816436
26838,0.36627471652392174,0.6043462165199353
26839,0.4133481738598014,0.5647826818274688
26840,0.31588318150770717,0.3455676548339932
26841,0.37072724564683185,0.47647236918929853
26842,0.3126392370825915,0.3999380430065765
26843,0.32784198840458767,0.3749222981673447
26844,0.3820811106708364,0.4773352637980522
26845,0.33297442157919205,0.5308783921258698
26846,0.3633839445304844,0.5555849966591583
26847,0.3098149658401862,0.3865956747885857
26848,0.4130369001299429,0.5718181344087047
26849,0.4000532467842091,0.5402810647883585
26850,0.2978231916607424,0.3402951102619103
26851,0.3375151563379686,0.3812894661074658
26852,0.3422732600549768,0.36616555664728534
26853,0.3766983377767411,0.43392719243959127
26854,0.33925273328315864,0.4284791405027627
26855,0.3694646390321932,0.5128395856724006
26856,0.32940280131803085,0.38537749826314166
26857,0.3337293023733731,0.3601856735700371
26858,0.517255512963889,0.6294450855358509
26859,0.3109315305733114,0.3225962579340385
26860,0.3599913754317754,0.42593443117019875
26861,0.3844332007855345,0.47955146739663923
26862,0.3379572906034257,0.3653447720439981
26863,0.37063056421385115,0.46026514072318886
26864,0.38609051975078706,0.5293311019993832
26865,0.3342546935520382,0.41998014216159446
26866,0.35118155595900236,0.5930436007284392
26867,0.37755209056449524,0.47954067198782097
26868,0.36980243444631744,0.5982872453909933
26869,0.317159025805154,0.38714763875292646
26870,0.3843713564657686,0.596749706335675
26871,0.32722509156454965,0.3678624268055029
26872,0.3042763897178585,0.33028552769898123
26873,0.33903747037532544,0.4960180509895985
26874,0.3598307651346633,0.4787416539975139
26875,0.4097261599470956,0.5093005254748296
26876,0.32777692706410044,0.40215518557671603
26877,0.3051738830099215,0.37261876142625555
26878,0.3162586777700723,0.32338300987744
26879,0.30735376979546775,0.33428191778201116
26880,0.3017195093535548,0.36323498396610354
26881,0.37156013586914216,0.4750344646116867
26882,0.29248446884688795,0.40225165222884657
26883,0.3349465844759577,0.43458087394204303
26884,0.3231709859712721,0.40496153006863683
26885,0.3571030627251088,0.505570533052433
26886,0.35795849791487727,0.5746404909542632
26887,0.35994413617020793,0.5907299542428524
26888,0.405449255743848,0.49512501783131124
26889,0.3126792899813863,0.41457677304902907
26890,0.32698246560429706,0.43675191276479364
26891,0.33667306844328615,0.43355612517637654
26892,0.3784969047567306,0.6250395985277624
26893,0.33396910462915014,0.45380860317022426
26894,0.384924805765404,0.4152957687975339
26895,0.3522412376808583,0.5952390367249315
26896,0.32219327705915624,0.35753965729132015
26897,0.376063747861417,0.5880544555736962
26898,0.49162900254540626,0.5635010981465567
26899,0.3269990493967295,0.31823431584585826
26900,0.38609622891277773,0.4776709643667334
26901,0.32349643908885867,0.38371536856959876
26902,0.3717719414757075,0.49835474958734416
26903,0.2963987909983,0.3197828709824561
26904,0.3201837976375196,0.5387937017482479
26905,0.3674745394682374,0.5846745565168306
26906,0.3633753124315751,0.6023031491862771
26907,0.3390914324977063,0.5511471513332454
26908,0.3841978070618075,0.6005071710289276
26909,0.4287544660826243,0.5681277966644244
26910,0.33758447128760677,0.454927143933652
26911,0.30147685274090774,0.332292743029939
26912,0.3286210777414459,0.5257834479851123
26913,0.41415853762259297,0.5404972814459535
26914,0.30466179954039896,0.348802557677257
26915,0.3414493031173109,0.3920710394577111
26916,0.34969303304380644,0.49830256564267306
26917,0.29828402902756146,0.3379972420084118
26918,0.5327522076907336,0.6647264633891963
26919,0.36640006021159416,0.5609989265010592
26920,0.2914630510943976,0.3557814171331597
26921,0.3398243956985542,0.5448070697881242
26922,0.36527068503606985,0.4884879833764981
26923,0.38534833565745497,0.5800173023137202
26924,0.48743960203373804,0.6132464331455847
26925,0.32999136420161035,0.4522343785058547
26926,0.37617672729519785,0.43313285151607916
26927,0.3532195324485562,0.4993601966797386
26928,0.32618762889478475,0.3952848341823204
26929,0.35555421536299076,0.4098578687667032
26930,0.40908387159224535,0.5465862718844745
26931,0.3450663273165291,0.4812308031041269
26932,0.3912487300056504,0.6085870724052884
26933,0.38124412498430943,0.49898585096076764
26934,0.3566707577003498,0.4830214842992663
26935,0.37507460371117207,0.4931471837748902
26936,0.3037719271092449,0.3267535019598468
26937,0.3824836103224195,0.6266562091639934
26938,0.3825985127262906,0.43405852356569197
26939,0.3950276766972635,0.4291043668441355
26940,0.3774053090216968,0.4330500848122477
26941,0.3557496473238844,0.5937863691117082
26942,0.36498346472658005,0.4609759678864813
26943,0.33771998312337254,0.3954362056482165
26944,0.33623996856767957,0.4768363698768472
26945,0.35619261592972373,0.6067233837128416
26946,0.3632360603510875,0.4929668830739109
26947,0.35778871360148756,0.5569728705076096
26948,0.33675144400114837,0.4510828404565442
26949,0.3645033358846229,0.47324347620605756
26950,0.32777692706410044,0.40215518557671603
26951,0.38271001141579647,0.5699808384509892
26952,0.34624098106509255,0.5796174017061394
26953,0.3696610695158524,0.5506443401712464
26954,0.34609435322435883,0.46334607241780285
26955,0.36549018229010505,0.5762178393292846
26956,0.32968694172182683,0.4127260993018822
26957,0.3633753124315751,0.6023031491862771
26958,0.48351626827055816,0.5166310774543441
26959,0.32175207074524637,0.3769459460069608
26960,0.4240228906165738,0.5459308389989364
26961,0.38227861947765357,0.603576997506223
26962,0.34772871949213324,0.575912112204701
26963,0.3694598835340419,0.466389734864027
26964,0.341073419176394,0.455515367860382
26965,0.36573382967532164,0.5113793328869995
26966,0.3287560979909486,0.3666434467264133
26967,0.346672784565626,0.5624466300086917
26968,0.38745097771708076,0.6239244450313062
26969,0.3882028941987299,0.6008100588531178
26970,0.326043956514487,0.4151656252436699
26971,0.4079731562949375,0.548070133274962
26972,0.3695381529601783,0.48161051956486944
26973,0.35317396642522036,0.4229761560074104
26974,0.33804045377714664,0.45567321679028905
26975,0.3805593568596803,0.5963352264022018
26976,0.4585765586367094,0.522971007921547
26977,0.3644981025831303,0.5741931704242366
26978,0.3069124928723679,0.5730773800637657
26979,0.36858351641670306,0.4951595947203091
26980,0.3623599972856064,0.49969348861870705
26981,0.3767758702823777,0.5140163390811746
26982,0.3881611569903672,0.500514349596087
26983,0.4163286438289984,0.6537518169591106
26984,0.326720566269062,0.3865333269949042
26985,0.32363610744445814,0.33254531905876406
26986,0.4413105201455165,0.6622628592958141
26987,0.32536217221068364,0.3828793539545578
26988,0.3321334639089389,0.4420412932079538
26989,0.37689522216400717,0.5335005120464792
26990,0.36725788257086533,0.529636785840987
26991,0.3131073398043558,0.4013846129762465
26992,0.33563064355405137,0.4342895963515682
26993,0.36365684991615915,0.6172574631037326
26994,0.3786480933390905,0.5435735237843284
26995,0.49045729563756213,0.608226297689434
26996,0.3181291659326884,0.40043167570641214
26997,0.2657649705667142,0.28934971793869957
26998,0.3046465554898959,0.3256234091783623
26999,0.3518232992411542,0.42605209615832473
27000,0.35887151585287713,0.5773897117736396
27001,0.36346932567247403,0.6111462875710411
27002,0.3605246424230416,0.45995736628938577
27003,0.3460558525349701,0.44540646505952647
27004,0.33572267840721937,0.41094376435623253
27005,0.4767983670086591,0.560054081695181
27006,0.33308011253073677,0.5435758437283258
27007,0.3431499662955807,0.4923581257181395
27008,0.35321050954626226,0.4130947587324868
27009,0.34468143749269264,0.5576591779769136
27010,0.3396604267143773,0.42489047580823036
27011,0.2986135483245987,0.34951301881674846
27012,0.40256394885448565,0.5409920714611476
27013,0.3551249722941092,0.5935457614380775
27014,0.3233214579827683,0.40279743265872253
27015,0.34465932859201426,0.41831050323332764
27016,0.3815322032456862,0.5177449900154686
27017,0.35383290048328897,0.47241173489814864
27018,0.3553520518568675,0.6009668042723172
27019,0.4130369001299429,0.5718181344087047
27020,0.3562241880599409,0.417128668277674
27021,0.43231929499011795,0.5535483589274115
27022,0.36592070351707295,0.4103253229483873
27023,0.3245534691674325,0.4108474757427961
27024,0.4123997709109128,0.5222778071241181
27025,0.36062285587628273,0.37682694574228776
27026,0.3163038851437566,0.42695666812274
27027,0.37713760531192403,0.5972169688712891
27028,0.3725456599809117,0.5811104119920114
27029,0.404145168345204,0.4350880875598525
27030,0.3102871756693728,0.328169692688576
27031,0.38280440257336507,0.5246455391027193
27032,0.36028184652757667,0.4860560880826783
27033,0.37732124181427223,0.5605054019758613
27034,0.32893698373940977,0.3833056428478694
27035,0.4356168051272504,0.5535924186581228
27036,0.3784100921306852,0.5700669296660041
27037,0.4714263062683111,0.5293594686506438
27038,0.29150270720715105,0.3798353262160198
27039,0.36937208335865224,0.615306393331843
27040,0.38251733654771997,0.4445913295833031
27041,0.38284722426056833,0.5853043316986518
27042,0.3619969089605054,0.4541997397907537
27043,0.4324578122865867,0.5847151958083625
27044,0.3001065964411653,0.3987774229698527
27045,0.37961573569917406,0.48755791941277615
27046,0.32628128608901513,0.3472625616950902
27047,0.3251644978753892,0.3822361319657641
27048,0.3612128896177647,0.5678099228601824
27049,0.4146347614616224,0.578810191376032
27050,0.35127415514479465,0.6019565642286449
27051,0.34729803425709727,0.45964362338955617
27052,0.33590593808944874,0.34133048466459087
27053,0.3490124871417495,0.5808875588633193
27054,0.3236399614297216,0.32485251129321857
27055,0.40081793861581605,0.5252384085989477
27056,0.2937886916858408,0.3206192025784573
27057,0.32368495962038074,0.3617850163095438
27058,0.38421478070816467,0.5078347765271886
27059,0.3450738076910897,0.48009062993406076
27060,0.3716294720635933,0.5961340404534443
27061,0.32840698466724555,0.4479494465254234
27062,0.3446937610975947,0.39588825786228
27063,0.35147261825616355,0.4924919723949597
27064,0.34416971784291944,0.34835066663450837
27065,0.34549892724673587,0.44190739767955517
27066,0.36328772502732387,0.48869227946533794
27067,0.3884335357284026,0.5648222093772101
27068,0.44249943900985433,0.5548333970499107
27069,0.3672120575459167,0.5788320144716211
27070,0.31484417989544744,0.34239965876050144
27071,0.3300099488885187,0.3322104500234695
27072,0.31910271085825914,0.3670220244324035
27073,0.35374558255269456,0.592918156863545
27074,0.3670102681822334,0.46684647793401934
27075,0.35089218646224873,0.4541454094193274
27076,0.4434889747008268,0.5492730649308107
27077,0.33198723233648353,0.4105026068290459
27078,0.45143426729132935,0.5650822122707849
27079,0.389911357364349,0.5724946553579883
27080,0.39572559169014415,0.5172819046436116
27081,0.3760955836735877,0.4699843626173201
27082,0.42074175944043507,0.491402361558068
27083,0.3139686974187567,0.3967754876868176
27084,0.3539912126812032,0.5643693454385709
27085,0.33815642573589877,0.3598624842617458
27086,0.3335434175415835,0.3956948299441405
27087,0.3489274337264727,0.3805685058533891
27088,0.37859943009060776,0.527175596694066
27089,0.2987173038675601,0.3251557146390001
27090,0.38621369593735827,0.6315326383629352
27091,0.3150479090436456,0.47441568097222403
27092,0.4149280880263691,0.5396418808466436
27093,0.3478440831526607,0.45980012094033446
27094,0.354334177670307,0.4785527900213893
27095,0.3494910471783382,0.578731907309655
27096,0.3208975201981558,0.3499624908606607
27097,0.372398703777956,0.528411637961512
27098,0.2896773768999831,0.4294274739803014
27099,0.3533467869591123,0.5314218573461646
27100,0.3629358329844893,0.5548528947414549
27101,0.3483847609363627,0.5384364323147731
27102,0.38499771949151873,0.5103026252399074
27103,0.36110264887015814,0.45902493170209896
27104,0.372408312233464,0.5110847371117364
27105,0.3524560064411115,0.42586189669132396
27106,0.4058955891678448,0.6059201652538356
27107,0.3210178192107167,0.3897890939612447
27108,0.3438435326309825,0.42351653863434197
27109,0.3274581843889971,0.47896268973567174
27110,0.35953840370689716,0.457899809508591
27111,0.36496846176273656,0.5930360054958065
27112,0.3057136768615379,0.3835308058837685
27113,0.36375858800726346,0.46669465009064215
27114,0.32618762889478475,0.3952848341823204
27115,0.38572792608295325,0.5079357780827872
27116,0.3563056342815145,0.5753997265256361
27117,0.35417748172362606,0.40759588610235226
27118,0.40057994724477497,0.6221812558263106
27119,0.35617674922249093,0.5070606128419187
27120,0.5157332771610036,0.7284056902566682
27121,0.3366909134773797,0.5197817317995889
27122,0.34197846987871866,0.5511626291787128
27123,0.32575550073665954,0.4278016339216059
27124,0.30952678368047243,0.3361406500651287
27125,0.305543700310968,0.31296871385357805
27126,0.30595024353210915,0.3258702584158853
27127,0.3157416225834394,0.30676793093572874
27128,0.43266036669331215,0.6747411085057952
27129,0.34669754864605845,0.4229193105903649
27130,0.34459709823674356,0.38926278739165043
27131,0.35195669345407193,0.4548581724400588
27132,0.34449081099702306,0.5940290566732023
27133,0.34718453313281494,0.5921999137084925
27134,0.49773886110336957,0.6136823592293349
27135,0.3827096526579339,0.5447830508784818
27136,0.3626733578851284,0.613030588068343
27137,0.36488110203056023,0.4955818263941625
27138,0.42729505283252606,0.6064411452388928
27139,0.3249437655961428,0.4201973533530919
27140,0.41945855651810343,0.5287809334666128
27141,0.3449844637282153,0.4947731894719785
27142,0.3650697054777889,0.5266473447259217
27143,0.3059403885097185,0.33444186211740073
27144,0.3390489769047179,0.38441706189784314
27145,0.30899523772563897,0.4232326580590634
27146,0.32789957558903304,0.5441772195917498
27147,0.37110475796966413,0.4780424963997821
27148,0.3232285383111064,0.30211200712301317
27149,0.3576401296351746,0.47776380903930576
27150,0.35908034171849557,0.4899585513645696
27151,0.3474842044375518,0.47233919519363926
27152,0.3380213818085372,0.44300921668333104
27153,0.37449750696741313,0.6036849984861463
27154,0.3299691439554903,0.44457172889626967
27155,0.35994413617020793,0.5907299542428524
27156,0.35156639488093594,0.5895626632343867
27157,0.30452804508540515,0.5270698976713704
27158,0.38390530550725976,0.6120142431227932
27159,0.36250893527443334,0.4953307867423082
27160,0.3481529094596699,0.4024544740953519
27161,0.3575400382991418,0.39546086236969424
27162,0.3290836656112718,0.5275445888661408
27163,0.2847092333461561,0.34837006553046
27164,0.3475106338367282,0.38819186125667504
27165,0.3119582948342416,0.361293872983656
27166,0.3820869649058646,0.4792659954740896
27167,0.3788147010376444,0.4686300424631092
27168,0.35595154507568283,0.4398453047588259
27169,0.37099350891205796,0.4934144698423579
27170,0.39902043800587644,0.5538305389038896
27171,0.3510041225418356,0.47926719610860913
27172,0.39331155713796107,0.5856701490560908
27173,0.35336731223845896,0.5055406877799562
27174,0.3363042393007504,0.29697066614487305
27175,0.3842173268265084,0.4817863716259222
27176,0.37951452947184,0.589314322432645
27177,0.40072406810664507,0.5010367233247168
27178,0.3773247839748719,0.5081710308770165
27179,0.3261915774972646,0.42177451556087825
27180,0.3251537686362826,0.4414385668593477
27181,0.34211152353939045,0.5823930997324247
27182,0.3422493051762194,0.46087998597644547
27183,0.3437743510275385,0.5889519674462518
27184,0.32559647945716824,0.4040247192113682
27185,0.34413602162559914,0.4564020267927038
27186,0.3224432732522763,0.5166536976941459
27187,0.3724843575163003,0.4398420495390377
27188,0.3371683207323394,0.396319454051818
27189,0.2946137008610238,0.4659613836651045
27190,0.35829931444884955,0.44514833933103626
27191,0.3387888736996303,0.47529856260975084
27192,0.3153054983599632,0.39253994588796776
27193,0.3323125067267446,0.5213821404297942
27194,0.3370912788336261,0.4720732063702972
27195,0.29507582539826877,0.3681902772827981
27196,0.3914590627785106,0.46571913978924917
27197,0.32017320474496624,0.40520958292463705
27198,0.3632642718595733,0.6061299241301666
27199,0.33963988589063604,0.5804125387997195
27200,0.35491061492488457,0.4122587885828619
27201,0.39771078906104185,0.5047204423300395
27202,0.32825635012635795,0.34347981712777875
27203,0.31599763188727686,0.36283356945952594
27204,0.29880240792784873,0.3601750731898744
27205,0.33071732897053846,0.4260977367402213
27206,0.49338402642549534,0.5641987978035348
27207,0.3431080265836285,0.3766656886259403
27208,0.3715102137827284,0.6017131059187545
27209,0.3416719307859848,0.388400992473119
27210,0.402940718091994,0.5373264135954455
27211,0.33360216587328045,0.4378293041155168
27212,0.37590712752998007,0.569273492902723
27213,0.32109018806546286,0.3328809069701975
27214,0.3376312122229319,0.38275114225049583
27215,0.3758960480489048,0.562841223609914
27216,0.3759251011323605,0.5736350127276686
27217,0.3569633823727938,0.3720089784648956
27218,0.40777245819344243,0.631733608603278
27219,0.41374410812130596,0.4851789271322638
27220,0.30913339400395734,0.3729807687536922
27221,0.3938250601241744,0.6022198115786029
27222,0.468564021434252,0.555677110875312
27223,0.3278346164408048,0.45025645208294973
27224,0.37962512081805666,0.5111200360810282
27225,0.39309901448155415,0.4761198551923798
27226,0.32980054191538183,0.45225404276366776
27227,0.443858679289555,0.5952110850921903
27228,0.3658725490147539,0.5029485355293375
27229,0.37230248237870583,0.503680290541637
27230,0.3983968199409114,0.6003032783680169
27231,0.4044530269014372,0.5658602832568502
27232,0.36756768497335707,0.43439454783404996
27233,0.40440222515031776,0.4909636384154775
27234,0.3104624232944975,0.3603557151283429
27235,0.3909978433825111,0.6066618664754835
27236,0.3580729293739678,0.524260640366774
27237,0.31848481585137123,0.4753272822032301
27238,0.37951452947184,0.589314322432645
27239,0.3773773330164271,0.4805407837129198
27240,0.35047678082182,0.4796153080856883
27241,0.35468126981865833,0.45598721287602556
27242,0.46575792160775104,0.5894611618835911
27243,0.36027721100736904,0.4794815017522339
27244,0.32763480868655,0.38288115471971723
27245,0.3597284925626767,0.40943667073577134
27246,0.4207782120713659,0.5508986267943621
27247,0.3670339221278249,0.5421743131850382
27248,0.34296088610711606,0.38623937257985297
27249,0.3756053943187547,0.5511007894773293
27250,0.36126232699562366,0.46596307215701444
27251,0.3685152548193593,0.5835357504323979
27252,0.47352499018177535,0.5849796243080414
27253,0.3613860394213758,0.5661741874909857
27254,0.5071024796589265,0.6574404955347224
27255,0.3633159034331231,0.4433675596902678
27256,0.37750400581554544,0.5134699467650042
27257,0.43916167781894716,0.5587799330426969
27258,0.40036476581268293,0.6313953149404382
27259,0.3961352612315841,0.6298224455768116
27260,0.26502784542493324,0.3266187877840002
27261,0.3627521773211893,0.5855098606282132
27262,0.3143574807246861,0.42776543695563024
27263,0.3058713102379387,0.3125252545848151
27264,0.35866434813966525,0.4164773952387689
27265,0.3118206379010895,0.35958981420090064
27266,0.35732956443573677,0.4772685732348784
27267,0.3038835582207288,0.4081663255967875
27268,0.4851514802976456,0.5887372673625129
27269,0.3983342279277772,0.46732360673534373
27270,0.3393829171950233,0.4660792083279891
27271,0.39144415716053677,0.5397938875339688
27272,0.39732246074406063,0.5090211837724856
27273,0.3383145905234207,0.3971896187969084
27274,0.365704755188552,0.5349386558138431
27275,0.32475167904079294,0.40294829739772825
27276,0.3121253012675012,0.3612273785546395
27277,0.34919562418586647,0.5898620760577873
27278,0.3797658115550813,0.4872531966066265
27279,0.366886466760369,0.5772804494368883
27280,0.32520832061230637,0.38204237292489496
27281,0.34069940302682356,0.44106248132173165
27282,0.370415025620648,0.6141961559761778
27283,0.29371022065235247,0.35264118139371514
27284,0.33677732221984796,0.3942555683221676
27285,0.3474656679898842,0.5727447603980294
27286,0.37563834895880627,0.571978169940532
27287,0.37799832994587806,0.5162394432229711
27288,0.39692716148307366,0.5941694914127286
27289,0.32130587274081096,0.376649152113173
27290,0.33350489845486997,0.3400673784323391
27291,0.3822051850631698,0.4705658809216935
27292,0.37123089141864424,0.5421686389984928
27293,0.36652712218839195,0.5737211620117674
27294,0.3598881306092555,0.4105090308759873
27295,0.3740078920746981,0.5503479257623825
27296,0.36870314653947334,0.6195103179398334
27297,0.3636418626268469,0.4261164340495763
27298,0.34497432032960546,0.4347377195331802
27299,0.38891985010734687,0.6307736966862576
27300,0.34468143749269264,0.5576591779769136
27301,0.28582303233566336,0.36020534361256346
27302,0.3522348259213365,0.41964007123266894
27303,0.3429059356217749,0.37540323350592486
27304,0.3730860317607594,0.569110540642279
27305,0.34992120547112165,0.44713051916178725
27306,0.3628480401017492,0.565143962642351
27307,0.29599991311958745,0.4267679404479107
27308,0.3030610924577287,0.3629690449648777
27309,0.34453335286859377,0.5827356608702314
27310,0.4122150842104932,0.6216563625438453
27311,0.38586930716961193,0.37973608919149227
27312,0.350235137573453,0.510881243649752
27313,0.3094368803281419,0.3665881472166161
27314,0.29294332846909377,0.37966094315862137
27315,0.36482299457095496,0.46681666136798244
27316,0.3474656679898842,0.5727447603980294
27317,0.3380102811715779,0.4043282790884035
27318,0.36376029927991177,0.4097414833438418
27319,0.41412434396051034,0.6028954770143413
27320,0.4952991203450905,0.558701507354224
27321,0.3346677732646465,0.5582972183315105
27322,0.5272549209001628,0.6602954964986363
27323,0.335962894594774,0.40475189499910746
27324,0.3273745900692517,0.4034295770220072
27325,0.37367157424090014,0.5712975373159049
27326,0.3440995966933384,0.4395063005313233
27327,0.35778871360148756,0.5569728705076096
27328,0.38478203493372615,0.5019586430648394
27329,0.3823925354277453,0.4956762666997686
27330,0.3800747969077404,0.6002047497514773
27331,0.3286502691451029,0.3946750044497608
27332,0.3699543719061961,0.5964717279406339
27333,0.3539681337827,0.4676053020788465
27334,0.37289652326599243,0.4197592235283045
27335,0.3735930246353624,0.42893214413807174
27336,0.34906159898282246,0.4087225087604324
27337,0.3045348393090681,0.3140381897541779
27338,0.44993520503043183,0.5503321832631006
27339,0.3314690774566211,0.420837385889149
27340,0.3645062946729585,0.6081335193011885
27341,0.34729629991017247,0.5929369002057848
27342,0.373834501147114,0.44301487237755816
27343,0.31706888387222393,0.3600068131719232
27344,0.3938250601241744,0.6022198115786029
27345,0.41158871206910996,0.5128942967620298
27346,0.3803911851210146,0.582854767214857
27347,0.3831563933475099,0.5965246360748155
27348,0.3323824157134123,0.4705438962987404
27349,0.3301010849588025,0.4010532085356048
27350,0.37941883986346375,0.5803156411261986
27351,0.4922136352371499,0.5912093000695252
27352,0.4780939978298523,0.5467429973325749
27353,0.3417633158160594,0.34896671215118324
27354,0.3743659609478601,0.6349984159680502
27355,0.360119877036441,0.595846801621211
27356,0.33511838866641164,0.3750949613741825
27357,0.3684206918400855,0.5745018726095446
27358,0.3790733535995849,0.5959128368152157
27359,0.3704491398514701,0.6283635386965304
27360,0.33799354643015755,0.4297414010596691
27361,0.3684728725033493,0.5808035573052327
27362,0.37832894652818383,0.4946123439871655
27363,0.33325005577022276,0.4398508859111532
27364,0.3445821924354303,0.5430119539017868
27365,0.4026010791127006,0.5703945999423992
27366,0.379037127824105,0.5406918796517538
27367,0.3256299321190029,0.4105784346071928
27368,0.36489877232705675,0.5203113163496872
27369,0.32816666544952444,0.3596731042672007
27370,0.3279463808810534,0.5259177033587846
27371,0.2884189798703176,0.3559964290265887
27372,0.41669669996756425,0.5522614373938981
27373,0.36096282600707497,0.44879518232752696
27374,0.36841996416756506,0.6045876396508826
27375,0.3743659609478601,0.6349984159680502
